1098,1
2785,0
2441,0
1695,0
2495,0
2271,1
3477,0
938,1
496,1
799,1
3376,0
1748,0
1488,0
970,0
2884,0
656,1
230,1
1117,1
841,1
33,1
1584,0
804,1
2111,1
2982,0
1068,1
2429,0
2929,0
3438,0
2999,0
150,1
1865,0
2906,0
403,1
3354,0
2103,1
3067,0
3222,0
502,0
3640,0
1114,1
1404,1
2658,0
1150,1
3249,0
3637,0
2587,0
110,1
15,1
2529,0
1294,1
1227,1
2532,0
2926,0
1109,1
694,0
2990,0
965,1
3625,0
18,1
2916,0
3448,0
565,1
3644,0
2381,0
1158,1
2729,0
1564,0
1787,0
1058,1
1603,0
2476,0
1018,0
462,1
2501,1
3126,0
416,1
2689,0
1455,1
880,1
3136,0
1955,0
2460,0
1152,0
3662,0
1819,0
762,1
512,1
1583,0
3199,0
94,1
257,0
2021,1
271,1
890,1
3321,0
121,1
2165,0
367,1
53,1
180,0
27,1
1314,1
1750,0
2368,0
280,1
562,1
2853,0
1625,0
2506,0
3549,0
185,1
2180,1
322,1
197,1
1676,0
3674,0
2887,0
2108,0
1285,1
979,1
1967,0
1653,0
1447,1
555,1
1489,0
3410,0
839,1
2079,0
2347,0
2993,0
2855,0
1558,0
2823,0
753,1
3551,0
840,1
747,1
34,1
2510,0
1423,1
444,1
2629,0
2555,0
464,1
2330,0
3340,0
2320,0
1002,1
1908,0
1107,1
1993,0
299,0
2752,0
2400,0
3229,0
722,1
1868,0
3204,0
71,0
2234,0
528,1
953,1
843,1
2621,0
411,1
3645,0
2422,0
539,1
574,1
264,1
487,0
326,0
1243,1
3371,0
3422,0
3021,0
1559,0
1095,1
171,0
1012,1
898,1
2310,0
316,1
2345,0
13,1
2634,0
3248,0
2118,0
2667,0
1432,1
2335,0
2132,0
1071,0
315,1
1736,1
1499,1
622,1
466,0
3679,0
3523,0
2657,0
848,1
359,0
135,1
2649,0
415,1
212,1
2635,0
2862,0
1950,0
3264,0
2651,0
2426,0
858,1
1903,0
1815,0
1007,0
3026,0
3197,0
1744,0
1841,0
2502,0
671,1
1076,1
1585,0
3501,0
52,1
765,1
1504,0
2096,0
1886,0
2523,0
1092,1
2097,0
3502,0
439,1
3495,0
3411,0
184,1
2793,0
479,1
1658,0
1139,1
1451,1
3541,0
140,1
2678,0
1484,0
2163,0
1917,0
1946,0
2058,0
2991,0
1072,1
3576,0
1043,1
2554,0
1621,0
145,1
3331,0
1922,0
2531,0
545,1
2224,0
2796,0
1371,1
1594,0
252,1
2851,0
292,1
1958,0
300,1
3606,0
2616,0
865,1
491,1
875,1
568,1
2216,0
863,1
811,1
3542,1
706,1
1457,1
2866,0
3491,0
323,1
451,1
77,1
2367,0
2537,0
1925,0
2239,1
1293,1
3168,0
2047,0
3062,0
3550,0
458,1
3170,0
1035,0
352,0
3426,0
125,1
3019,0
306,1
3200,0
1602,0
737,1
1729,0
3375,0
1767,0
2155,0
2409,0
2467,0
31,1
204,1
1362,1
2289,0
64,0
3209,0
2956,0
3337,0
394,1
2024,0
2148,0
2141,0
1340,1
193,1
2747,0
2859,0
3079,0
2813,0
1456,1
290,1
167,1
1746,0
388,1
3310,0
3675,0
3467,0
1427,1
2046,0
1692,1
651,1
1765,0
3221,0
1396,0
195,1
1469,1
2740,0
30,0
3103,0
1948,0
3328,0
412,0
2737,0
2794,0
2399,0
3552,0
2150,0
1862,0
409,1
933,1
1733,0
3453,0
3112,0
1928,0
