477,1
2033,0
3187,0
3188,0
814,1
1915,0
3104,0
3620,0
1805,0
2679,0
251,1
546,0
739,1
311,1
1132,1
1450,0
3564,0
16,1
3226,0
2755,0
2958,0
364,1
183,1
1195,1
3496,0
1122,1
1183,1
2699,0
615,1
1467,1
402,1
935,0
2432,0
2425,0
727,0
827,0
1522,0
137,1
629,1
335,1
391,0
2824,0
1818,0
3306,0
711,1
1040,1
2410,0
3177,0
1562,0
3380,0
3082,0
1113,1
1224,1
2454,0
1509,0
1751,0
3292,0
339,1
216,1
1342,1
3076,0
3440,0
2382,0
2288,0
2487,0
102,1
2994,0
172,1
108,1
2580,0
3663,0
2701,0
2457,0
2339,0
2499,0
2464,0
2761,0
2860,0
3152,0
1041,1
2121,0
1525,0
3553,0
2249,0
482,1
2615,0
2719,1
1763,0
2995,0
3110,0
2543,0
2513,0
406,1
758,1
2405,0
98,0
1334,1
2921,0
3396,0
2418,0
2059,0
2584,0
149,1
29,1
2515,0
2421,0
693,1
1387,1
1846,0
2518,0
1600,0
702,1
1709,0
455,1
2041,0
2571,0
2316,0
610,1
168,1
731,1
2647,0
3291,0
2548,0
1623,0
588,1
1402,1
1701,1
2683,0
2894,0
1380,0
2090,0
2176,0
2650,0
3617,0
2980,0
442,1
2052,0
1302,1
3108,0
1305,1
237,1
521,1
736,1
3252,0
2107,0
593,1
1304,0
1388,0
2390,0
3483,0
3469,0
905,1
3563,0
1280,1
2936,0
3529,0
2309,0
2919,0
3013,0
3383,0
707,1
3237,0
746,1
1940,0
2413,0
514,1
82,1
1309,1
3048,0
915,1
3385,0
3369,1
775,0
330,1
2055,0
2002,0
944,0
823,1
910,1
182,1
165,1
1524,0
452,0
1312,1
1112,1
3045,0
1288,0
328,1
1791,0
3254,0
2008,0
1859,1
313,1
833,1
1202,1
2829,0
2412,0
2135,0
2210,0
3138,0
1482,0
778,1
800,1
55,1
1921,0
3164,0
2642,0
1702,0
2162,0
3442,0
988,1
2639,0
1395,1
769,1
3251,0
286,1
3232,0
429,1
2333,0
2080,0
723,1
952,1
2263,0
990,1
3425,0
2488,0
327,1
1384,1
1725,0
1087,1
342,1
148,1
2858,0
1108,1
849,1
967,1
3240,0
2204,0
662,1
1003,1
2861,0
3078,0
3347,0
3253,0
1880,0
3455,1
1204,1
1991,0
25,1
3447,0
2484,0
3595,0
2814,1
876,1
3301,0
939,1
2395,0
3064,0
3643,0
386,1
2808,0
3065,0
2695,0
2292,0
3216,0
937,1
3657,0
2361,0
3584,0
1333,0
1935,0
936,1
2419,0
567,1
1855,0
2963,0
2468,0
1646,0
2600,0
1793,0
1431,0
2836,0
1014,1
1929,0
2848,0
127,1
3271,0
1348,1
356,1
828,1
1640,0
985,1
2189,0
3533,0
2444,0
363,1
2350,0
346,1
3398,0
3233,0
712,1
2528,0
11,0
2952,0
2117,0
1835,0
794,1
3390,0
95,1
130,1
2372,0
2743,0
3561,0
2264,0
1901,0
2686,0
2928,0
1933,0
2631,0
1866,0
1659,0
517,1
1858,0
2244,0
1278,1
3546,0
951,1
1121,1
2205,0
420,1
923,1
2698,0
478,1
2036,0
2671,0
1693,0
2712,0
1472,1
1203,1
2439,0
1670,0
3404,0
1971,0
2152,0
821,1
1998,0
3517,1
1249,0
3497,0
3260,0
2191,0
3202,0
1047,1
1889,0
2470,0
616,1
1319,1
3537,0
3574,0
3588,0
2137,0
3005,0
1773,0
3618,0
132,1
78,1
2053,0
725,1
