410,1
2365,0
1338,1
1414,1
2770,0
1978,0
3157,0
2323,0
7,1
383,1
2219,0
2685,0
1939,0
2017,0
3428,0
1714,0
2465,0
2054,0
1394,1
553,1
3415,0
223,1
1383,1
1097,1
3181,0
9,1
635,1
317,1
1329,0
428,1
2026,0
106,1
2753,0
143,1
122,1
1966,0
2899,0
3514,0
1190,1
2420,0
3183,1
3482,0
1690,0
116,1
2093,0
3269,0
2687,0
2628,0
3430,0
2562,0
3615,0
3118,0
3214,0
673,1
3395,0
92,1
1110,1
2171,0
592,1
3667,0
3417,0
3272,0
889,1
2427,0
2252,0
1577,0
2393,0
1715,0
214,1
779,1
2637,1
1449,0
2274,0
801,1
3031,0
2300,0
2177,0
1568,0
2795,0
3263,1
1519,0
2169,1
3322,0
1344,1
274,1
1813,0
72,1
721,1
1741,0
1088,1
395,1
584,1
3558,0
2485,0
2475,0
501,1
2491,0
2900,0
2885,0
3653,0
3361,0
2416,0
3559,0
1764,0
3137,0
1260,0
3008,0
3566,1
2322,0
206,0
734,1
1177,1
527,1
2883,0
916,1
899,1
378,0
2578,0
1560,0
2315,0
3286,0
349,1
387,1
199,1
3597,0
1710,0
1051,1
591,1
520,0
2478,0
1629,0
2972,0
2500,0
430,1
1084,1
2172,0
2014,1
208,1
492,0
2294,0
1810,0
2091,0
3569,1
793,1
3046,1
2583,0
1187,1
1981,0
1186,1
1551,0
2674,0
1916,0
2611,0
2733,0
1531,0
1411,1
1477,1
2700,0
3374,0
1798,0
84,1
1979,0
2895,0
2000,0
2727,0
21,1
3623,0
1628,0
2179,0
3274,0
1406,0
2443,0
1731,0
1563,0
3668,0
3332,1
2442,0
974,1
1711,0
3421,0
2404,0
884,1
1099,1
157,1
2788,0
887,1
3677,0
2229,0
1513,0
3029,0
3049,0
3487,0
3540,0
2376,0
738,1
1454,1
1506,0
2257,0
2664,0
3247,0
459,1
2415,0
1952,0
79,1
3571,0
2549,1
1057,0
907,1
2212,0
2718,0
948,1
3095,0
2461,0
716,1
2568,0
687,1
3141,0
2722,0
3648,0
886,1
918,1
2272,0
3267,0
1266,0
484,1
2766,0
3182,0
278,1
989,1
1246,1
572,1
1436,1
994,1
2112,0
2084,0
586,1
1350,0
1008,1
675,1
448,0
2100,0
2769,0
2065,0
2917,0
2308,0
1691,0
3189,0
1248,1
1986,0
295,1
1548,0
2013,0
589,1
2826,0
426,1
1055,1
3480,1
557,1
2383,0
3261,0
3258,0
2497,0
1194,0
1717,0
2504,0
3318,0
2267,0
1286,1
2299,0
2324,0
2944,0
2088,0
1890,1
1592,0
3246,0
3092,0
2969,0
1138,1
2354,0
3459,0
3478,0
1712,0
3042,0
454,1
914,1
2563,0
1200,1
1275,0
38,1
975,0
984,1
2463,0
1419,1
1561,0
40,1
1487,0
3156,0
170,1
1356,1
3579,0
3307,0
2481,0
2430,0
1641,0
1291,0
1381,1
1934,0
580,1
2031,0
893,1
781,1
160,1
3,1
3034,0
850,1
2214,0
1597,0
1777,0
1914,0
1044,1
1545,0
2243,0
54,1
3544,0
1912,0
2474,0
825,1
3518,0
1390,1
3014,0
2305,0
1608,0
1595,0
772,0
1869,1
1086,0
2511,0
1326,0
1464,1
807,1
2741,0
2284,0
2109,0
3198,1
3614,0
964,1
399,1
3446,0
705,1
432,0
293,1
3474,0
146,1
2034,0
2588,0
1166,1
2051,0
3516,1
340,1
2227,0
266,1
2865,0
1772,0
272,1
697,1
3646,0
245,1
3451,0
