2607,0
1453,1
1648,0
169,1
3413,0
963,1
946,1
463,1
1546,0
329,1
1413,1
2336,0
368,1
3179,0
3050,0
3638,0
2857,0
773,1
2567,0
3294,1
3070,0
499,1
1361,0
436,1
366,1
1533,0
277,1
2440,0
3616,0
1443,0
408,1
2556,0
2064,0
845,1
1942,0
1221,1
2184,0
3539,0
3191,0
1433,1
1458,1
856,1
1743,0
2044,1
945,1
200,1
2275,0
2586,0
802,1
2986,0
2431,0
3530,0
232,1
2804,0
3231,0
2536,0
2623,0
2508,0
3476,0
1627,0
2669,0
3512,0
1144,1
3277,0
192,1
105,1
2731,0
2094,0
1175,1
1518,1
1399,0
1393,1
1296,0
2811,0
2606,0
2459,0
1538,0
2231,0
2856,0
3589,0
3402,1
1403,0
3094,0
995,1
465,1
3661,1
2754,0
2957,0
1923,0
3389,0
2632,0
213,1
1037,1
3560,0
901,1
1420,1
1426,1
742,1
3234,0
2852,0
3270,0
510,1
598,1
1567,0
982,1
1256,1
3239,0
519,1
1269,1
768,1
2438,0
422,0
124,1
2203,0
1310,1
820,1
101,1
3236,0
3399,0
2805,0
3215,0
1104,1
2370,1
2715,0
2942,0
3444,0
2659,0
2149,0
2841,0
983,1
457,1
3084,0
2612,0
382,0
3429,0
2749,0
2255,0
1011,1
1502,0
3671,0
663,1
1557,0
3521,1
3333,1
2666,1
2763,0
2882,0
2799,0
2656,0
846,1
543,1
3245,0
2352,0
2115,0
1197,1
1103,1
2471,0
2242,0
1873,0
1826,0
2293,0
2029,0
1049,1
3611,0
2489,0
2516,0
2228,0
238,1
1279,1
1514,0
1134,1
2402,0
2517,0
164,1
2892,0
253,1
1510,0
3327,0
1657,0
931,1
1836,0
2979,0
1766,0
1511,0
3494,1
2197,0
3359,0
1091,1
2934,0
1651,0
1182,1
594,1
678,1
42,1
3619,0
3613,0
1534,0
1816,1
244,1
1125,1
3160,0
1610,0
1331,1
262,1
1570,0
2067,1
3531,0
835,1
2908,0
1707,0
3525,0
2974,0
341,1
3186,0
749,1
1612,0
481,1
1911,0
2035,1
1776,0
784,1
3433,0
1821,0
2710,0
2950,0
1832,0
3257,0
2833,0
1378,1
2424,0
2602,0
2245,1
1272,1
2933,0
1128,1
627,1
348,1
1573,1
2349,1
2878,0
980,1
3166,0
1682,0
912,1
2303,0
633,0
1491,0
446,1
618,1
2317,0
1617,0
1941,0
2321,0
3419,0
3123,0
1425,1
2975,0
1884,0
354,1
1233,1
614,1
1412,1
1468,1
2417,0
2020,0
2331,0
3457,0
58,1
1730,0
1831,0
3520,0
1254,0
3283,0
2311,0
2644,0
1870,0
1622,0
1779,0
3610,0
561,0
708,1
1581,0
425,1
1094,1
1377,0
648,1
73,1
1794,0
2675,0
3140,0
1006,1
621,0
1407,1
1926,0
554,1
1972,0
1615,1
3265,0
2081,0
2355,0
999,1
1848,0
1861,0
3250,0
1398,1
3366,0
3604,0
3660,0
3608,0
3498,0
441,1
509,1
1101,1
590,1
1673,1
650,1
3353,0
3127,0
3547,0
1785,1
1808,0
661,1
631,1
2846,0
1250,0
1481,0
483,1
3241,0
3139,0
1652,0
3330,0
2378,0
3603,0
857,1
1226,1
1191,1
3161,0
531,1
2458,0
50,1
2598,0
859,1
1768,1
1073,1
720,1
1778,0
3089,0
2756,1
1957,0
2131,0
2610,1
2608,0
3276,0
2173,1
1938,0
3504,1
2527,0
2648,0
3285,0
1554,0
2624,0
1386,1
1400,1
1196,1
3464,0
2437,0
3384,0
2773,0
