2435,0
1959,0
1385,1
895,1
829,0
3578,0
2524,0
1684,0
3151,0
3131,0
3073,0
653,1
173,1
39,1
3509,1
714,1
91,0
3621,0
1206,1
2924,0
3024,0
3163,0
1828,0
1156,0
1325,1
217,1
511,1
1681,0
500,1
3403,1
1857,0
1389,1
1520,0
2387,0
3335,0
2077,0
1541,0
1218,1
2682,0
3513,0
1417,0
2218,0
3080,0
1677,0
1198,1
1543,0
2961,0
2540,0
954,1
2636,1
751,1
2706,0
235,1
733,1
3670,0
1157,1
3150,0
2446,0
2983,0
1210,0
1066,1
2157,0
1063,1
2617,0
1168,1
1493,0
2939,0
2996,0
3025,0
885,1
144,1
3607,0
851,1
2783,0
718,1
3485,0
2503,1
265,0
76,1
2493,0
396,1
3115,0
2225,0
3432,0
397,1
1366,1
3057,0
1904,0
596,1
2110,1
1297,1
1822,0
873,1
3320,0
3568,1
2327,0
1549,0
37,1
2711,0
3090,0
2144,0
3128,1
978,1
1572,0
1123,1
2787,0
2240,0
2968,0
2505,0
1893,0
676,0
2809,0
729,1
413,1
1517,0
1650,0
826,1
617,1
115,1
418,1
1626,0
3018,0
2653,0
3602,0
90,1
2897,0
3206,0
2083,0
754,1
2547,0
1631,0
12,1
2445,0
285,1
1067,1
1192,1
1441,1
3437,1
3435,1
2739,0
3319,0
1569,0
2428,0
2738,0
3154,0
1688,0
852,1
2208,0
896,1
497,0
2306,0
1783,0
336,1
2840,0
3088,0
516,1
1349,0
1016,1
2817,0
3666,0
3439,0
2810,0
3148,0
1782,0
2570,0
1786,0
2071,0
357,1
3499,0
1313,0
1636,0
551,1
2389,0
2480,0
2522,0
2266,0
2960,0
1228,1
3284,0
3060,0
958,1
1774,0
2142,0
1009,0
3119,0
1093,0
3275,0
2745,0
997,1
1680,0
154,1
3414,0
2909,0
2838,0
581,1
1471,1
704,1
1213,1
897,1
488,1
560,1
1142,1
1120,1
2850,0
513,1
634,1
3162,0
1665,0
1013,1
1932,0
1151,1
2839,0
3441,0
117,1
741,1
3388,0
1975,0
1082,1
1811,0
831,0
120,1
657,1
3348,0
3424,0
3591,0
636,1
370,1
269,1
2704,0
2984,1
2871,0
2915,0
47,1
3405,0
992,1
877,1
774,0
1220,1
1127,1
5,0
3052,0
1596,0
3125,0
2312,0
3041,0
3522,1
2492,0
3051,0
1078,1
838,1
682,1
1716,0
2353,0
2618,0
2362,0
2198,0
1149,1
575,1
51,1
854,1
1983,0
2775,0
1824,0
834,1
1116,1
1167,0
2519,0
1907,0
972,1
2702,0
400,1
2560,0
2369,0
20,1
685,1
36,1
2951,0
3471,0
2876,0
525,1
2456,0
921,1
1842,0
1891,0
538,1
2807,0
1706,0
3590,0
3111,0
246,0
3176,0
785,1
1410,0
2538,0
155,1
3010,1
1687,0
2902,0
626,1
2734,0
3526,0
1347,0
570,1
3592,0
1759,0
1817,0
2066,0
128,1
3651,0
2007,0
2976,0
981,1
3647,0
191,1
1140,1
993,1
700,0
3349,0
607,1
181,0
302,1
2545,0
3406,0
1061,1
3458,0
3528,1
2566,0
1070,1
2525,0
2206,0
1244,0
3244,0
17,1
3121,0
3654,0
547,1
659,1
3312,0
3068,0
3355,0
1505,0
960,0
2927,0
2332,0
798,1
226,1
2075,0
1800,0
2486,0
3631,0
2278,0
2086,0
1694,0
2798,0
1046,1
470,1
955,1
3650,0
2736,0
3577,0
640,1
3409,0
1219,1
1159,0
1416,1
3324,0
1528,0
3580,0
